Tx 0.0367144 1 6 1 39 
Tx 0.0367145 1 2 1 39 
Tx 0.0367146 1 3 1 39 
Tx 0.0367147 1 5 1 39 
Tx 0.0367148 1 4 1 39 
Tx 0.0367149 1 1 1 39 
Tx 0.0429286 1 2 1 15 
Tx 0.0429286 1 3 1 15 
Tx 0.0429286 1 1 1 15 
Tx 0.0479286 1 6 1 15 
Tx 0.0479286 1 5 1 15 
Tx 0.0479286 1 4 1 15 
Tx 0.0479286 1 4 1 15 
Rx 0.200562 1 6 3 1454 460954
Rx 0.200562 1 6 3 1454 459759
Rx 0.200562 1 6 3 1454 377684
Rx 0.200592 1 4 3 1454 2793129
Rx 0.200592 1 4 3 1454 2791934
Rx 0.200592 1 4 3 1454 2790739
Rx 0.200592 1 4 3 1454 2789544
Rx 0.200629 1 3 3 1454 15810414
Rx 0.200629 1 3 3 1454 15809219
Rx 0.200629 1 3 3 1454 15808024
Rx 0.200654 1 6 3 1454 468169
Rx 0.200654 1 6 3 1454 466974
Rx 0.200654 1 6 3 1454 465779
Rx 0.200654 1 6 3 1454 464584
Rx 0.200654 1 6 3 1454 463389
Rx 0.200654 1 6 3 1454 462194
Rx 0.200654 1 6 3 1454 460999
Rx 0.200679 1 4 3 1454 2875869
Rx 0.200679 1 4 3 1454 2874674
Rx 0.200679 1 4 3 1454 2873479
Rx 0.200733 1 3 3 1454 15910989
Rx 0.200733 1 3 3 1454 15736084
Rx 0.200733 1 3 3 1454 15734889
Rx 0.200733 1 3 3 1454 15733694
Rx 0.200762 1 6 3 1454 568124
Rx 0.200762 1 6 3 1454 566929
Rx 0.200762 1 6 3 1454 377684
Rx 0.200762 1 6 3 1454 376489
Rx 0.200762 1 6 3 1454 375294
Rx 0.200762 1 6 3 1454 374099
Rx 0.200762 1 6 3 1454 372904
Rx 0.200762 1 6 3 1454 371709
Rx 0.200762 1 6 3 1454 370514
Rx 0.200792 1 4 3 1454 2891889
Rx 0.200792 1 4 3 1454 2890694
Rx 0.200792 1 4 3 1454 2889499
Rx 0.200829 1 3 3 1454 15828339
Rx 0.200829 1 3 3 1454 15827144
Rx 0.200829 1 3 3 1454 15825949
Rx 0.200887 1 4 3 1454 2778169
Rx 0.200887 1 4 3 1454 2776974
Rx 0.200887 1 4 3 1454 2775779
Rx 0.200887 1 4 3 1454 2774584
Rx 0.200929 1 3 3 1454 15924754
Rx 0.200929 1 3 3 1454 15923559
Rx 0.200929 1 3 3 1454 15922364
Rx 0.200954 1 6 3 1454 560999
Rx 0.200954 1 6 3 1454 559804
Rx 0.200954 1 6 3 1454 558609
Rx 0.200954 1 6 3 1454 557414
Rx 0.200954 1 6 3 1454 556219
Rx 0.200954 1 6 3 1454 555024
Rx 0.200954 1 6 3 1454 553829
Rx 0.200983 1 4 3 1454 2869229
Rx 0.200983 1 4 3 1454 2868034
Rx 0.200983 1 4 3 1454 2866839
Rx 0.200983 1 4 3 1454 2694324
Rx 0.201054 1 6 3 1454 652634
Rx 0.201054 1 6 3 1454 651439
Rx 0.201054 1 6 3 1454 650244
Rx 0.201054 1 6 3 1454 565204
Rx 0.201054 1 6 3 1454 564009
Rx 0.201054 1 6 3 1454 562814
Rx 0.201054 1 6 3 1454 561619
Rx 0.201079 1 4 3 1454 2788969
Rx 0.201079 1 4 3 1454 2787774
Rx 0.201079 1 4 3 1454 2786579
Rx 0.201129 1 3 3 1454 16121169
Rx 0.201129 1 3 3 1454 16119974
Rx 0.201129 1 3 3 1454 16118779
Rx 0.201129 1 3 3 1454 16117584
Rx 0.201154 1 6 3 1454 660424
Rx 0.201154 1 6 3 1454 659229
Rx 0.201154 1 6 3 1454 658034
Rx 0.201154 1 6 3 1454 569364
Rx 0.201154 1 6 3 1454 568169
Rx 0.201154 1 6 3 1454 566974
Rx 0.201154 1 6 3 1454 565779
Rx 0.201154 1 6 3 1454 564584
Rx 0.201183 1 4 3 1454 2889544
Rx 0.201183 1 4 3 1454 2888349
Rx 0.201183 1 4 3 1454 2887154
Rx 0.201183 1 4 3 1454 2885959
Rx 0.201229 1 3 3 1454 16216389
Rx 0.201229 1 3 3 1454 16215194
Rx 0.201229 1 3 3 1454 16213999
Rx 0.201254 1 6 3 1454 663389
Rx 0.201254 1 6 3 1454 662194
Rx 0.201254 1 6 3 1454 660999
Rx 0.201254 1 6 3 1454 565204
Rx 0.201254 1 6 3 1454 564009
Rx 0.201254 1 6 3 1454 562814
Rx 0.201254 1 6 3 1454 561619
Rx 0.201279 1 4 3 1454 2861484
Rx 0.201279 1 4 3 1454 2860289
Rx 0.201279 1 4 3 1454 2859094
Rx 0.201329 1 3 3 1454 16312804
Rx 0.201329 1 3 3 1454 16311609
Rx 0.201329 1 3 3 1454 16310414
Rx 0.201354 1 6 3 1454 660424
Rx 0.201354 1 6 3 1454 659229
Rx 0.201354 1 6 3 1454 658034
Rx 0.201354 1 6 3 1454 656839
Rx 0.201354 1 6 3 1454 565204
Rx 0.201354 1 6 3 1454 564009
Rx 0.201354 1 6 3 1454 562814
Rx 0.201379 1 4 3 1454 2881844
Rx 0.201379 1 4 3 1454 2880649
Rx 0.201379 1 4 3 1454 2879454
Rx 0.201429 1 3 3 1454 16409219
Rx 0.201429 1 3 3 1454 16408024
Rx 0.201429 1 3 3 1454 16406829
Rx 0.201454 1 6 3 1454 661619
Rx 0.201454 1 6 3 1454 660424
Rx 0.201454 1 6 3 1454 659229
Rx 0.201454 1 6 3 1454 658034
Rx 0.201454 1 6 3 1454 569364
Rx 0.201454 1 6 3 1454 568169
Rx 0.201454 1 6 3 1454 566974
Rx 0.201454 1 6 3 1454 565779
Rx 0.201529 1 3 3 1454 16505634
Rx 0.201529 1 3 3 1454 16504439
Rx 0.201529 1 3 3 1454 16431924
Rx 0.201554 1 6 3 1454 664584
Rx 0.201554 1 6 3 1454 663389
Rx 0.201554 1 6 3 1454 662194
Rx 0.201554 1 6 3 1454 660999
Rx 0.201554 1 6 3 1454 569364
Rx 0.201554 1 6 3 1454 568169
Rx 0.201579 1 4 3 1454 2994324
Rx 0.201579 1 4 3 1454 2993129
Rx 0.201579 1 4 3 1454 2991934
Rx 0.201642 1 3 3 1454 16543209
Rx 0.201642 1 3 3 1454 16542014
Rx 0.201642 1 3 3 1454 16540819
Rx 0.201642 1 3 3 1454 16539624
Rx 0.201642 1 3 3 1454 16538429
Rx 0.201683 1 4 3 1454 3094899
Rx 0.201683 1 4 3 1454 3093704
Rx 0.201683 1 4 3 1454 2998484
Rx 0.201683 1 4 3 1454 2997289
Rx 0.201683 1 4 3 1454 2996094
Rx 0.201683 1 4 3 1454 2994899
Rx 0.201729 1 3 3 1454 16624754
Rx 0.201729 1 3 3 1454 16623559
Rx 0.201729 1 3 3 1454 16622364
Rx 0.201754 1 6 3 1454 766974
Rx 0.201754 1 6 3 1454 365204
Rx 0.201754 1 6 3 1454 364009
Rx 0.201754 1 6 3 1454 362814
Rx 0.201754 1 6 3 1454 361619
Rx 0.201754 1 6 3 1454 360424
Rx 0.201754 1 6 3 1454 359229
Rx 0.201754 1 6 3 1454 358034
Rx 0.201783 1 4 3 1454 2778789
Rx 0.201783 1 4 3 1454 2777594
Rx 0.201783 1 4 3 1454 2776399
Rx 0.201829 1 3 3 1454 16721169
Rx 0.201829 1 3 3 1454 16719974
Rx 0.201829 1 3 3 1454 16631924
Rx 0.201829 1 3 3 1454 16630729
Rx 0.201879 1 4 3 1454 2871044
Rx 0.201879 1 4 3 1454 2869849
Rx 0.201879 1 4 3 1454 2868654
Rx 0.201879 1 4 3 1454 2867459
Rx 0.201929 1 3 3 1454 16729534
Rx 0.201929 1 3 3 1454 16728339
Rx 0.201929 1 3 3 1454 16727144
Rx 0.201954 1 6 3 1454 556839
Rx 0.201954 1 6 3 1454 555644
Rx 0.201954 1 6 3 1454 554449
Rx 0.201954 1 6 3 1454 553254
Rx 0.201954 1 6 3 1454 552059
Rx 0.201954 1 6 3 1454 550864
Rx 0.201954 1 6 3 1454 549669
Rx 0.201979 1 4 3 1454 2966264
Rx 0.201979 1 4 3 1454 2965069
Rx 0.201979 1 4 3 1454 2963874
Rx 0.202062 1 6 3 1454 656794
Rx 0.202062 1 6 3 1454 655599
Rx 0.202062 1 6 3 1454 654404
Rx 0.202062 1 6 3 1454 653209
Rx 0.202062 1 6 3 1454 652014
Rx 0.202062 1 6 3 1454 650819
Rx 0.202062 1 6 3 1454 649624
Rx 0.202062 1 6 3 1454 648429
Rx 0.202062 1 6 3 1454 647234
Rx 0.202092 1 4 3 1454 3075159
Rx 0.202092 1 4 3 1454 2994324
Rx 0.202092 1 4 3 1454 2993129
Rx 0.202129 1 6 3 1454 540244
Rx 0.202129 1 6 3 1454 539049
Rx 0.202129 1 6 3 1454 537854
Rx 0.202129 1 6 3 1454 536659
Rx 0.202129 1 6 3 1454 535464
Rx 0.202129 1 6 3 1454 534269
Rx 0.202129 1 6 3 1454 533074
Rx 0.202154 1 4 3 1454 3054494
Rx 0.202154 1 4 3 1454 3053299
Rx 0.202154 1 4 3 1454 3052104
Rx 0.202154 1 4 3 1454 2760424
Rx 0.202179 1 3 3 1454 16975869
Rx 0.202179 1 3 3 1454 16974674
Rx 0.202179 1 3 3 1454 16973479
Rx 0.202233 1 6 3 1454 636039
Rx 0.202233 1 6 3 1454 634844
Rx 0.202233 1 6 3 1454 633649
Rx 0.202233 1 6 3 1454 632454
Rx 0.202233 1 6 3 1454 631259
Rx 0.202233 1 6 3 1454 630064
Rx 0.202233 1 6 3 1454 628869
Rx 0.202233 1 6 3 1454 627674
Rx 0.202233 1 6 3 1454 626479
Rx 0.202262 1 4 3 1454 2867549
Rx 0.202262 1 4 3 1454 2866354
Rx 0.202262 1 4 3 1454 2865159
Rx 0.202292 1 3 3 1454 17084764
Rx 0.202292 1 3 3 1454 17083569
Rx 0.202292 1 3 3 1454 16682949
Rx 0.202292 1 3 3 1454 16681754
Rx 0.202333 1 3 3 1454 16722319
Rx 0.202333 1 3 3 1454 16721124
Rx 0.202333 1 3 3 1454 16719929
Rx 0.202362 1 6 3 1454 677684
Rx 0.202362 1 6 3 1454 676489
Rx 0.202362 1 6 3 1454 675294
Rx 0.202362 1 6 3 1454 674099
Rx 0.202362 1 6 3 1454 672904
Rx 0.202362 1 6 3 1454 671709
Rx 0.202362 1 6 3 1454 670514
Rx 0.202362 1 6 3 1454 669319
Rx 0.202392 1 4 3 1454 2993084
Rx 0.202392 1 4 3 1454 2991889
Rx 0.202392 1 4 3 1454 2990694
Rx 0.202392 1 4 3 1454 2989499
Rx 0.202429 1 6 3 1454 734844
Rx 0.202429 1 6 3 1454 540244
Rx 0.202429 1 6 3 1454 539049
Rx 0.202429 1 6 3 1454 537854
Rx 0.202429 1 6 3 1454 536659
Rx 0.202429 1 6 3 1454 535464
Rx 0.202429 1 6 3 1454 534269
Rx 0.202429 1 6 3 1454 533074
Rx 0.202483 1 3 3 1454 16868654
Rx 0.202483 1 3 3 1454 16867459
Rx 0.202483 1 3 3 1454 16866264
Rx 0.202483 1 3 3 1454 16865069
Rx 0.202533 1 6 3 1454 636039
Rx 0.202533 1 6 3 1454 634844
Rx 0.202533 1 6 3 1454 633649
Rx 0.202533 1 6 3 1454 632454
Rx 0.202533 1 6 3 1454 631259
Rx 0.202533 1 6 3 1454 630064
Rx 0.202533 1 6 3 1454 628869
Rx 0.202533 1 6 3 1454 627674
Rx 0.202592 1 3 3 1454 16972194
Rx 0.202592 1 3 3 1454 16970999
Rx 0.202592 1 3 3 1454 16969804
Rx 0.202592 1 3 3 1454 16968609
Rx 0.202629 1 3 3 1454 17005014
Rx 0.202629 1 3 3 1454 16840244
Rx 0.202629 1 3 3 1454 16839049
Rx 0.202654 1 6 3 1454 747279
Rx 0.202654 1 6 3 1454 669364
Rx 0.202654 1 6 3 1454 668169
Rx 0.202654 1 6 3 1454 666974
Rx 0.202654 1 6 3 1454 665779
Rx 0.202654 1 6 3 1454 664584
Rx 0.202654 1 6 3 1454 663389
Rx 0.202729 1 3 3 1454 16937854
Rx 0.202729 1 3 3 1454 16936659
Rx 0.202729 1 3 3 1454 16935464
Rx 0.202754 1 6 3 1454 762194
Rx 0.202754 1 6 3 1454 760999
Rx 0.202754 1 6 3 1454 561044
Rx 0.202754 1 6 3 1454 559849
Rx 0.202754 1 6 3 1454 558654
Rx 0.202754 1 6 3 1454 557459
Rx 0.202754 1 6 3 1454 556264
Rx 0.202754 1 6 3 1454 555069
Rx 0.202833 1 3 3 1454 17038429
Rx 0.202833 1 3 3 1454 17037234
Rx 0.202833 1 3 3 1454 17036039
Rx 0.202833 1 3 3 1454 17034844
Rx 0.202933 1 4 3 1454 3530064
Rx 0.202933 1 4 3 1454 3528869
Rx 0.202933 1 4 3 1454 3527674
Rx 0.202933 1 4 3 1454 3526479
Rx 0.202954 1 3 3 1454 17154449
Rx 0.202954 1 3 3 1454 17153254
Rx 0.202967 1 6 3 1454 766354
Rx 0.202967 1 6 3 1454 481844
Rx 0.202967 1 6 3 1454 480649
Rx 0.203029 1 4 3 1454 3621124
Rx 0.203029 1 4 3 1454 3619929
Rx 0.203029 1 4 3 1454 3431924
Rx 0.203029 1 4 3 1454 3430729
Rx 0.203029 1 4 3 1454 3429534
Rx 0.203029 1 4 3 1454 3428339
Rx 0.203029 1 4 3 1454 3427144
Rx 0.203029 1 4 3 1454 3425949
Rx 0.203029 1 4 3 1454 3424754
Rx 0.203087 1 4 3 1454 3481799
Rx 0.203087 1 4 3 1454 3480604
Rx 0.203087 1 4 3 1454 3479409
Rx 0.20315 1 3 3 1454 17347899
Rx 0.20315 1 3 3 1454 17346704
Rx 0.20315 1 3 3 1454 17345509
Rx 0.20315 1 3 3 1454 17344314
Rx 0.20315 1 3 3 1454 17261044
Rx 0.20315 1 3 3 1454 17259849
Rx 0.203196 1 4 3 1454 3586534
Rx 0.203196 1 4 3 1454 3585339
Rx 0.203196 1 4 3 1454 3584144
Rx 0.203196 1 4 3 1454 3582949
Rx 0.203196 1 4 3 1454 3581754
Rx 0.203242 1 3 3 1454 17350334
Rx 0.203242 1 3 3 1454 17349139
Rx 0.203242 1 3 3 1454 17347944
Rx 0.203242 1 3 3 1454 17156884
Rx 0.203242 1 3 3 1454 17155689
Rx 0.203287 1 4 3 1454 3591889
Rx 0.203287 1 4 3 1454 3590694
Rx 0.203287 1 4 3 1454 3589499
Rx 0.203287 1 4 3 1454 3588304
Rx 0.203329 1 6 3 1454 842014
Rx 0.203329 1 6 3 1454 840819
Rx 0.203329 1 6 3 1454 839624
Rx 0.203329 1 6 3 1454 838429
Rx 0.203329 1 6 3 1454 837234
Rx 0.203329 1 6 3 1454 836039
Rx 0.203329 1 6 3 1454 834844
Rx 0.203354 1 4 3 1454 3653829
Rx 0.203354 1 4 3 1454 3652634
Rx 0.203354 1 4 3 1454 3456884
Rx 0.203379 1 3 3 1454 17291934
Rx 0.203379 1 3 3 1454 17290739
Rx 0.203379 1 3 3 1454 17289544
Rx 0.203433 1 6 3 1454 937809
Rx 0.203433 1 6 3 1454 936614
Rx 0.203433 1 6 3 1454 448564
Rx 0.203433 1 6 3 1454 447369
Rx 0.203433 1 6 3 1454 446174
Rx 0.203433 1 6 3 1454 444979
Rx 0.203433 1 6 3 1454 443784
Rx 0.203433 1 6 3 1454 442589
Rx 0.203433 1 6 3 1454 441394
Rx 0.203492 1 3 3 1454 17400829
Rx 0.203492 1 3 3 1454 17399634
Rx 0.203492 1 3 3 1454 17282904
Rx 0.203492 1 3 3 1454 17281709
Rx 0.203529 1 3 3 1454 17318114
Rx 0.203529 1 3 3 1454 17316919
Rx 0.203529 1 3 3 1454 17144404
Rx 0.203554 1 6 3 1454 560999
Rx 0.203554 1 6 3 1454 559804
Rx 0.203554 1 6 3 1454 558609
Rx 0.203554 1 6 3 1454 557414
Rx 0.203554 1 6 3 1454 556219
Rx 0.203554 1 6 3 1454 555024
Rx 0.203554 1 6 3 1454 553829
Rx 0.203579 1 4 3 1454 3680649
Rx 0.203579 1 4 3 1454 3679454
Rx 0.203629 1 3 3 1454 17243209
Rx 0.203629 1 3 3 1454 17242014
Rx 0.203629 1 3 3 1454 17240819
Rx 0.203654 1 6 3 1454 652634
Rx 0.203654 1 6 3 1454 651439
Rx 0.203654 1 6 3 1454 650244
Rx 0.203654 1 6 3 1454 649049
Rx 0.203654 1 6 3 1454 445464
Rx 0.203654 1 6 3 1454 444269
Rx 0.203654 1 6 3 1454 443074
Rx 0.203654 1 6 3 1454 441879
Rx 0.203679 1 4 3 1454 3575204
Rx 0.203679 1 4 3 1454 3574009
Rx 0.203679 1 4 3 1454 3572814
Rx 0.203733 1 3 3 1454 17252724
Rx 0.203733 1 3 3 1454 17251529
Rx 0.203733 1 3 3 1454 17250334
Rx 0.203733 1 3 3 1454 17039004
Rx 0.203758 1 6 3 1454 544844
Rx 0.203758 1 6 3 1454 543649
Rx 0.203758 1 6 3 1454 542454
Rx 0.203758 1 6 3 1454 541259
Rx 0.203758 1 6 3 1454 361044
Rx 0.203758 1 6 3 1454 359849
Rx 0.203758 1 6 3 1454 358654
Rx 0.203787 1 4 3 1454 3679939
Rx 0.203787 1 4 3 1454 3678744
Rx 0.203787 1 4 3 1454 3677549
Rx 0.203829 1 3 3 1454 17133649
Rx 0.203829 1 3 3 1454 17132454
Rx 0.203829 1 3 3 1454 17131259
Rx 0.203883 1 4 3 1454 3772194
Rx 0.203883 1 4 3 1454 3686534
Rx 0.203883 1 4 3 1454 3685339
Rx 0.203883 1 4 3 1454 3684144
Rx 0.203929 1 3 3 1454 17230064
Rx 0.203929 1 3 3 1454 17228869
Rx 0.203929 1 3 3 1454 17227674
Rx 0.203954 1 6 3 1454 553299
Rx 0.203954 1 6 3 1454 552104
Rx 0.203954 1 6 3 1454 550909
Rx 0.203954 1 6 3 1454 549714
Rx 0.203954 1 6 3 1454 548519
Rx 0.203954 1 6 3 1454 547324
Rx 0.203954 1 6 3 1454 546129
Rx 0.203979 1 4 3 1454 3778789
Rx 0.203979 1 4 3 1454 3777594
Rx 0.203979 1 4 3 1454 3481799
Rx 0.204054 1 6 3 1454 644934
Rx 0.204054 1 6 3 1454 643739
Rx 0.204054 1 6 3 1454 642544
Rx 0.204054 1 6 3 1454 641349
Rx 0.204054 1 6 3 1454 640154
Rx 0.204054 1 6 3 1454 638959
Rx 0.204054 1 6 3 1454 637764
Rx 0.204079 1 4 3 1454 3580604
Rx 0.204079 1 4 3 1454 3579409
Rx 0.204079 1 4 3 1454 3578214
Rx 0.204079 1 4 3 1454 3577019
Rx 0.204129 1 3 3 1454 17337234
Rx 0.204129 1 3 3 1454 17336039
Rx 0.204129 1 3 3 1454 17334844
Rx 0.204129 1 3 3 1454 16732454
Rx 0.204154 1 6 3 1454 660424
Rx 0.204154 1 6 3 1454 659229
Rx 0.204154 1 6 3 1454 658034
Rx 0.204154 1 6 3 1454 656839
Rx 0.204154 1 6 3 1454 655644
Rx 0.204154 1 6 3 1454 654449
Rx 0.204154 1 6 3 1454 653254
Rx 0.204154 1 6 3 1454 456884
Rx 0.204183 1 4 3 1454 3679984
Rx 0.204183 1 4 3 1454 3678789
Rx 0.204183 1 4 3 1454 3677594
Rx 0.204242 1 3 3 1454 16843739
Rx 0.204242 1 3 3 1454 16842544
Rx 0.204242 1 3 3 1454 16841349
Rx 0.204242 1 3 3 1454 16840154
Rx 0.20425 1 6 3 1454 551529
Rx 0.204287 1 4 3 1454 3780559
Rx 0.204287 1 4 3 1454 3779364
Rx 0.204287 1 4 3 1454 3693084
Rx 0.204287 1 4 3 1454 3691889
Rx 0.204287 1 4 3 1454 3690694
Rx 0.204342 1 3 3 1454 16938959
Rx 0.204342 1 3 3 1454 16937764
Rx 0.204342 1 3 3 1454 16936569
Rx 0.204342 1 3 3 1454 16935374
Rx 0.204342 1 3 3 1454 16934179
Rx 0.204383 1 4 3 1454 3585959
Rx 0.204383 1 4 3 1454 3584764
Rx 0.204383 1 4 3 1454 3583569
Rx 0.204383 1 4 3 1454 3290164
Rx 0.204383 1 4 3 1454 3288969
Rx 0.204442 1 3 3 1454 17032984
Rx 0.204442 1 3 3 1454 17031789
Rx 0.204442 1 3 3 1454 16943164
Rx 0.204442 1 3 3 1454 16941969
Rx 0.204442 1 3 3 1454 16940774
Rx 0.204542 1 3 3 1454 17039579
Rx 0.204542 1 3 3 1454 17038384
Rx 0.204542 1 3 3 1454 17037189
Rx 0.204542 1 3 3 1454 17035994
Rx 0.204542 1 3 3 1454 17034799
Rx 0.204583 1 4 3 1454 3487774
Rx 0.204583 1 4 3 1454 3486579
Rx 0.204583 1 4 3 1454 3485384
Rx 0.204583 1 4 3 1454 3484189
Rx 0.204583 1 4 3 1454 3482994
Rx 0.204583 1 4 3 1454 3481799
Rx 0.204642 1 3 3 1454 17133604
Rx 0.204642 1 3 3 1454 17132409
Rx 0.204642 1 3 3 1454 17131214
Rx 0.204642 1 3 3 1454 17130019
Rx 0.204642 1 3 3 1454 17128824
Rx 0.204683 1 4 3 1454 3580604
Rx 0.204683 1 4 3 1454 3579409
Rx 0.204683 1 4 3 1454 3578214
Rx 0.204683 1 4 3 1454 3577019
Rx 0.204683 1 4 3 1454 3266839
Rx 0.204742 1 3 3 1454 17227629
Rx 0.204742 1 3 3 1454 17144934
Rx 0.204742 1 3 3 1454 17143739
Rx 0.204742 1 3 3 1454 17142544
Rx 0.204792 1 4 3 1454 3373964
Rx 0.204792 1 4 3 1454 3372769
Rx 0.204792 1 4 3 1454 3371574
Rx 0.204792 1 4 3 1454 3370379
Rx 0.204792 1 4 3 1454 3369184
Rx 0.204792 1 4 3 1454 3367989
Rx 0.204842 1 3 3 1454 17241349
Rx 0.204842 1 3 3 1454 17240154
Rx 0.204842 1 3 3 1454 17144404
Rx 0.204842 1 3 3 1454 17143209
Rx 0.204842 1 3 3 1454 17142014
Rx 0.204883 1 4 3 1454 3458474
Rx 0.204883 1 4 3 1454 3457279
Rx 0.204883 1 4 3 1454 3456084
Rx 0.204883 1 4 3 1454 3275204
Rx 0.204883 1 4 3 1454 3274009
Rx 0.204883 1 4 3 1454 3272814
Rx 0.20495 1 3 3 1454 17249139
Rx 0.20495 1 3 3 1454 17161044
Rx 0.20495 1 3 3 1454 17159849
Rx 0.20495 1 3 3 1454 17158654
Rx 0.20495 1 3 3 1454 17157459
Rx 0.20495 1 3 3 1454 17065204
Rx 0.204992 1 4 3 1454 3379939
Rx 0.204992 1 4 3 1454 3378744
Rx 0.204992 1 4 3 1454 3377549
Rx 0.204992 1 4 3 1454 3376354
Rx 0.204992 1 4 3 1454 3375159
Rx 0.205046 1 4 3 1454 3350289
Rx 0.205046 1 4 3 1454 3349094
Rx 0.205046 1 4 3 1454 3347899
Rx 0.205046 1 4 3 1454 3137764
Rx 0.205046 1 4 3 1454 3136569
Rx 0.205092 1 6 3 1454 1391934
Rx 0.205142 1 3 3 1454 17255689
Rx 0.205142 1 3 3 1454 17254494
Rx 0.205142 1 3 3 1454 17253299
Rx 0.205142 1 3 3 1454 17148564
Rx 0.205142 1 3 3 1454 17147369
Rx 0.205183 1 4 3 1454 3272814
Rx 0.205183 1 4 3 1454 3188924
Rx 0.205183 1 4 3 1454 3187729
Rx 0.205183 1 4 3 1454 3186534
Rx 0.205183 1 4 3 1454 2981799
Rx 0.205183 1 4 3 1454 2980604
Rx 0.20525 1 3 3 1454 17254494
Rx 0.20525 1 3 3 1454 17253299
Rx 0.20525 1 3 3 1454 17252104
Rx 0.20525 1 3 3 1454 17065204
Rx 0.20525 1 3 3 1454 17064009
Rx 0.20525 1 3 3 1454 17062814
Rx 0.205292 1 4 3 1454 3087729
Rx 0.205292 1 4 3 1454 3086534
Rx 0.205292 1 4 3 1454 3085339
Rx 0.205292 1 4 3 1454 3084144
Rx 0.205292 1 4 3 1454 3082949
Rx 0.205337 1 4 3 1454 3127674
Rx 0.205337 1 4 3 1454 2839579
Rx 0.205337 1 4 3 1454 2838384
Rx 0.205337 1 4 3 1454 2837189
Rx 0.205371 1 3 3 1454 17182419
Rx 0.205371 1 3 3 1454 17181224
Rx 0.205371 1 3 3 1454 17180029
Rx 0.205371 1 3 3 1454 17086004
Rx 0.205392 1 6 3 1454 398484
Rx 0.205392 1 6 3 1454 397289
Rx 0.205392 1 6 3 1454 396094
Rx 0.205392 1 6 3 1454 394899
Rx 0.205392 1 6 3 1454 393704
Rx 0.205392 1 6 3 1454 392509
Rx 0.205433 1 6 3 1454 433074
Rx 0.205433 1 6 3 1454 431879
Rx 0.205433 1 6 3 1454 430684
Rx 0.205433 1 6 3 1454 429489
Rx 0.205433 1 6 3 1454 428294
Rx 0.205433 1 6 3 1454 427099
Rx 0.205433 1 6 3 1454 425904
Rx 0.205433 1 6 3 1454 424709
Rx 0.205492 1 3 3 1454 17205609
Rx 0.205492 1 3 3 1454 17204414
Rx 0.205492 1 3 3 1454 17203219
Rx 0.205492 1 3 3 1454 16994324
Rx 0.205529 1 3 3 1454 17030729
Rx 0.205529 1 3 3 1454 17029534
Rx 0.205529 1 3 3 1454 16940244
Rx 0.205554 1 6 3 1454 544314
Rx 0.205554 1 6 3 1454 543119
Rx 0.205554 1 6 3 1454 541924
Rx 0.205554 1 6 3 1454 540729
Rx 0.205554 1 6 3 1454 539534
Rx 0.205554 1 6 3 1454 538339
Rx 0.205554 1 6 3 1454 537144
Rx 0.205579 1 4 3 1454 3077594
Rx 0.205579 1 4 3 1454 3076399
Rx 0.205579 1 4 3 1454 3075204
Rx 0.205629 1 3 3 1454 17039049
Rx 0.205629 1 3 3 1454 17037854
Rx 0.205629 1 3 3 1454 16831924
Rx 0.205658 1 6 3 1454 640109
Rx 0.205658 1 6 3 1454 638914
Rx 0.205658 1 6 3 1454 637719
Rx 0.205658 1 6 3 1454 636524
Rx 0.205658 1 6 3 1454 635329
Rx 0.205658 1 6 3 1454 634134
Rx 0.205658 1 6 3 1454 573524
Rx 0.205658 1 6 3 1454 572329
Rx 0.205658 1 6 3 1454 571134
Rx 0.205687 1 4 3 1454 3182329
Rx 0.205687 1 4 3 1454 3181134
Rx 0.205687 1 4 3 1454 3179939
Rx 0.205687 1 4 3 1454 3178744
Rx 0.205733 1 3 3 1454 16934889
Rx 0.205733 1 3 3 1454 16933694
Rx 0.205733 1 3 3 1454 16932499
Rx 0.205733 1 3 3 1454 16931304
Rx 0.205762 1 6 3 1454 674099
Rx 0.205762 1 6 3 1454 672904
Rx 0.205762 1 6 3 1454 671709
Rx 0.205762 1 6 3 1454 670514
Rx 0.205762 1 6 3 1454 669319
Rx 0.205762 1 6 3 1454 668124
Rx 0.205762 1 6 3 1454 473524
Rx 0.205762 1 6 3 1454 472329
Rx 0.205762 1 6 3 1454 471134
Rx 0.205792 1 4 3 1454 3281709
Rx 0.205792 1 4 3 1454 3280514
Rx 0.205792 1 4 3 1454 3279319
Rx 0.205792 1 4 3 1454 3192464
Rx 0.205829 1 3 3 1454 17025949
Rx 0.205829 1 3 3 1454 17024754
Rx 0.205829 1 3 3 1454 17023559
Rx 0.205854 1 6 3 1454 561619
Rx 0.205854 1 6 3 1454 560424
Rx 0.205854 1 6 3 1454 559229
Rx 0.205854 1 6 3 1454 558034
Rx 0.205854 1 6 3 1454 360424
Rx 0.205854 1 6 3 1454 359229
Rx 0.205854 1 6 3 1454 358034
Rx 0.205883 1 4 3 1454 3282949
Rx 0.205883 1 4 3 1454 3281754
Rx 0.205883 1 4 3 1454 3280559
Rx 0.205883 1 4 3 1454 3279364
Rx 0.205933 1 3 3 1454 17126524
Rx 0.205933 1 3 3 1454 17125329
Rx 0.205933 1 3 3 1454 17124134
Rx 0.205933 1 3 3 1454 17040244
Rx 0.205962 1 6 3 1454 465159
Rx 0.205962 1 6 3 1454 463964
Rx 0.205962 1 6 3 1454 462769
Rx 0.205962 1 6 3 1454 461574
